"bracnh4$EVENT_DTTM","count","Year","Month","Day","Hour"
"2014 06 16 20",1,"2014"," 06"," 16"," 20"
"2014 06 17 08",4,"2014"," 06"," 17"," 08"
"2014 06 17 09",18,"2014"," 06"," 17"," 09"
"2014 06 17 10",11,"2014"," 06"," 17"," 10"
"2014 06 17 11",16,"2014"," 06"," 17"," 11"
"2014 06 17 12",21,"2014"," 06"," 17"," 12"
"2014 06 17 13",13,"2014"," 06"," 17"," 13"
"2014 06 17 14",21,"2014"," 06"," 17"," 14"
"2014 06 17 15",27,"2014"," 06"," 17"," 15"
"2014 06 17 16",24,"2014"," 06"," 17"," 16"
"2014 06 17 17",34,"2014"," 06"," 17"," 17"
"2014 06 17 18",33,"2014"," 06"," 17"," 18"
"2014 06 17 19",9,"2014"," 06"," 17"," 19"
"2014 06 18 08",5,"2014"," 06"," 18"," 08"
"2014 06 18 09",13,"2014"," 06"," 18"," 09"
"2014 06 18 10",20,"2014"," 06"," 18"," 10"
"2014 06 18 11",20,"2014"," 06"," 18"," 11"
"2014 06 18 12",26,"2014"," 06"," 18"," 12"
"2014 06 18 13",44,"2014"," 06"," 18"," 13"
"2014 06 18 14",25,"2014"," 06"," 18"," 14"
"2014 06 18 15",22,"2014"," 06"," 18"," 15"
"2014 06 18 16",12,"2014"," 06"," 18"," 16"
"2014 06 18 17",30,"2014"," 06"," 18"," 17"
"2014 06 18 18",25,"2014"," 06"," 18"," 18"
"2014 06 18 19",10,"2014"," 06"," 18"," 19"
"2014 06 19 08",6,"2014"," 06"," 19"," 08"
"2014 06 19 09",9,"2014"," 06"," 19"," 09"
"2014 06 19 10",28,"2014"," 06"," 19"," 10"
"2014 06 19 11",21,"2014"," 06"," 19"," 11"
"2014 06 19 12",8,"2014"," 06"," 19"," 12"
"2014 06 19 13",13,"2014"," 06"," 19"," 13"
"2014 06 19 14",17,"2014"," 06"," 19"," 14"
"2014 06 19 15",13,"2014"," 06"," 19"," 15"
"2014 06 19 16",24,"2014"," 06"," 19"," 16"
"2014 06 19 17",27,"2014"," 06"," 19"," 17"
"2014 06 19 18",19,"2014"," 06"," 19"," 18"
"2014 06 19 19",15,"2014"," 06"," 19"," 19"
"2014 06 20 08",5,"2014"," 06"," 20"," 08"
"2014 06 20 09",19,"2014"," 06"," 20"," 09"
"2014 06 20 10",8,"2014"," 06"," 20"," 10"
"2014 06 20 11",30,"2014"," 06"," 20"," 11"
"2014 06 20 12",35,"2014"," 06"," 20"," 12"
"2014 06 20 13",20,"2014"," 06"," 20"," 13"
"2014 06 20 14",16,"2014"," 06"," 20"," 14"
"2014 06 20 15",19,"2014"," 06"," 20"," 15"
"2014 06 20 16",30,"2014"," 06"," 20"," 16"
"2014 06 20 17",21,"2014"," 06"," 20"," 17"
"2014 06 20 18",18,"2014"," 06"," 20"," 18"
"2014 06 20 19",4,"2014"," 06"," 20"," 19"
"2014 06 21 09",20,"2014"," 06"," 21"," 09"
"2014 06 21 10",18,"2014"," 06"," 21"," 10"
"2014 06 21 11",4,"2014"," 06"," 21"," 11"
"2014 06 21 12",6,"2014"," 06"," 21"," 12"
"2014 06 21 13",10,"2014"," 06"," 21"," 13"
"2014 06 21 14",2,"2014"," 06"," 21"," 14"
"2014 06 23 08",2,"2014"," 06"," 23"," 08"
"2014 06 23 09",7,"2014"," 06"," 23"," 09"
"2014 06 23 10",20,"2014"," 06"," 23"," 10"
"2014 06 23 11",10,"2014"," 06"," 23"," 11"
"2014 06 23 12",6,"2014"," 06"," 23"," 12"
"2014 06 23 13",33,"2014"," 06"," 23"," 13"
"2014 06 23 14",28,"2014"," 06"," 23"," 14"
"2014 06 23 15",33,"2014"," 06"," 23"," 15"
"2014 06 23 16",30,"2014"," 06"," 23"," 16"
"2014 06 23 17",24,"2014"," 06"," 23"," 17"
"2014 06 23 18",16,"2014"," 06"," 23"," 18"
"2014 06 23 19",17,"2014"," 06"," 23"," 19"
"2014 06 23 20",1,"2014"," 06"," 23"," 20"
"2014 06 24 08",6,"2014"," 06"," 24"," 08"
"2014 06 24 09",14,"2014"," 06"," 24"," 09"
"2014 06 24 10",20,"2014"," 06"," 24"," 10"
"2014 06 24 11",21,"2014"," 06"," 24"," 11"
"2014 06 24 12",26,"2014"," 06"," 24"," 12"
"2014 06 24 13",17,"2014"," 06"," 24"," 13"
"2014 06 24 14",27,"2014"," 06"," 24"," 14"
"2014 06 24 15",19,"2014"," 06"," 24"," 15"
"2014 06 24 16",29,"2014"," 06"," 24"," 16"
"2014 06 24 17",21,"2014"," 06"," 24"," 17"
"2014 06 24 18",23,"2014"," 06"," 24"," 18"
"2014 06 24 19",12,"2014"," 06"," 24"," 19"
"2014 06 25 08",2,"2014"," 06"," 25"," 08"
"2014 06 25 09",7,"2014"," 06"," 25"," 09"
"2014 06 25 10",19,"2014"," 06"," 25"," 10"
"2014 06 25 11",19,"2014"," 06"," 25"," 11"
"2014 06 25 12",18,"2014"," 06"," 25"," 12"
"2014 06 25 13",16,"2014"," 06"," 25"," 13"
"2014 06 25 14",20,"2014"," 06"," 25"," 14"
"2014 06 25 15",17,"2014"," 06"," 25"," 15"
"2014 06 25 16",8,"2014"," 06"," 25"," 16"
"2014 06 25 17",21,"2014"," 06"," 25"," 17"
"2014 06 25 18",20,"2014"," 06"," 25"," 18"
"2014 06 25 19",15,"2014"," 06"," 25"," 19"
"2014 06 26 09",10,"2014"," 06"," 26"," 09"
"2014 06 26 10",13,"2014"," 06"," 26"," 10"
"2014 06 26 11",16,"2014"," 06"," 26"," 11"
"2014 06 26 12",23,"2014"," 06"," 26"," 12"
"2014 06 26 13",22,"2014"," 06"," 26"," 13"
"2014 06 26 14",12,"2014"," 06"," 26"," 14"
"2014 06 26 15",25,"2014"," 06"," 26"," 15"
"2014 06 26 16",2,"2014"," 06"," 26"," 16"
"2014 06 26 17",17,"2014"," 06"," 26"," 17"
"2014 06 26 18",15,"2014"," 06"," 26"," 18"
"2014 06 26 21",1,"2014"," 06"," 26"," 21"
"2014 06 27 08",2,"2014"," 06"," 27"," 08"
"2014 06 27 09",10,"2014"," 06"," 27"," 09"
"2014 06 27 10",8,"2014"," 06"," 27"," 10"
"2014 06 27 11",21,"2014"," 06"," 27"," 11"
"2014 06 27 12",6,"2014"," 06"," 27"," 12"
"2014 06 27 13",32,"2014"," 06"," 27"," 13"
"2014 06 27 14",22,"2014"," 06"," 27"," 14"
"2014 06 27 15",9,"2014"," 06"," 27"," 15"
"2014 06 27 16",23,"2014"," 06"," 27"," 16"
"2014 06 27 17",17,"2014"," 06"," 27"," 17"
"2014 06 27 18",25,"2014"," 06"," 27"," 18"
"2014 06 27 19",3,"2014"," 06"," 27"," 19"
"2014 06 27 20",1,"2014"," 06"," 27"," 20"
