"count","Year","Month","Day","Hour"
0.219204122496,2014,9,11,23
13.8179487022,2014,9,12,8
36.6577689879,2014,9,12,9
53.0305839793,2014,9,12,10
60.6086899775,2014,9,12,11
66.8523345658,2014,9,12,12
67.977692336,2014,9,12,13
60.7541120542,2014,9,12,14
59.3901860405,2014,9,12,15
58.4235569423,2014,9,12,16
57.7563262373,2014,9,12,17
56.3287186606,2014,9,12,18
26.4202448807,2014,9,12,19
0.49044308229,2014,9,12,20
0.0456226123061,2014,9,12,21
0.00665329762797,2014,9,12,22
0.439117643446,2014,9,12,23
9.59889812915,2014,9,13,8
25.4650091515,2014,9,13,9
36.8386932328,2014,9,13,10
42.1029671896,2014,9,13,11
46.4402324124,2014,9,13,12
47.2219833675,2014,9,13,13
42.2039873721,2014,9,13,14
41.2565104966,2014,9,13,15
40.5850234009,2014,9,13,16
40.121519034,2014,9,13,17
39.1298045623,2014,9,13,18
18.3533203533,2014,9,13,19
0.340695517584,2014,9,13,20
0.0316926062869,2014,9,13,21
0.00462183841684,2014,9,13,22
0.305041335512,2014,9,13,23
8.25951699485,2014,9,15,8
21.9117520606,2014,9,15,9
31.6984104561,2014,9,15,10
36.2281345585,2014,9,15,11
39.9601999828,2014,9,15,12
40.6328694093,2014,9,15,13
36.3150589016,2014,9,15,14
35.4997881018,2014,9,15,15
34.9219968799,2014,9,15,16
34.5231675409,2014,9,15,17
33.6698318326,2014,9,15,18
15.7923919319,2014,9,15,19
0.293156608154,2014,9,15,20
0.0272703821539,2014,9,15,21
0.00397693073077,2014,9,15,22
0.262477428231,2014,9,15,23
21.6533283379,2014,9,16,8
57.4443229698,2014,9,16,9
83.1012382228,2014,9,16,10
94.9764608695,2014,9,16,11
104.760524279,2014,9,16,12
106.524008992,2014,9,16,13
95.2043436068,2014,9,16,14
93.0670120506,2014,9,16,15
91.5522620905,2014,9,16,16
90.506682472,2014,9,16,17
88.2695591288,2014,9,16,18
41.4016761458,2014,9,16,19
0.768545702458,2014,9,16,20
0.0714926234845,2014,9,16,21
0.0104260075915,2014,9,16,22
0.688116501038,2014,9,16,23
6.2504452934,2014,9,17,8
16.5818664243,2014,9,17,9
23.9879862911,2014,9,17,10
27.4158856118,2014,9,17,11
30.2401513383,2014,9,17,12
30.7491984719,2014,9,17,13
27.4816661958,2014,9,17,14
26.8647045094,2014,9,17,15
26.4274570983,2014,9,17,16
26.1256403012,2014,9,17,17
25.4798727382,2014,9,17,18
11.9509992998,2014,9,17,19
0.221848244009,2014,9,17,20
0.0206370459543,2014,9,17,21
0.00300956920167,2014,9,17,22
0.19863156731,2014,9,17,23
3.32612981685,2014,9,18,8
8.82392177577,2014,9,18,9
12.7650355621,2014,9,18,10
14.5891677006,2014,9,18,11
16.0920805336,2014,9,18,12
16.3629663297,2014,9,18,13
14.6241723685,2014,9,18,14
14.295860614,2014,9,18,15
14.0631825273,2014,9,18,16
13.9025728746,2014,9,18,17
13.5589322786,2014,9,18,18
6.35963891312,2014,9,18,19
0.118054958419,2014,9,18,20
0.0109818565971,2014,9,18,21
0.00160152075374,2014,9,18,22
0.105700369747,2014,9,18,23
4.0181434029,2014,9,19,8
10.6597712727,2014,9,19,9
15.42084833,2014,9,19,10
17.6244978933,2014,9,19,11
19.4400972889,2014,9,19,12
19.7673418748,2014,9,19,13
17.6667854116,2014,9,19,14
17.2701671846,2014,9,19,15
16.9890795632,2014,9,19,16
16.7950544793,2014,9,19,17
16.3799181889,2014,9,19,18
7.68278526417,2014,9,19,19
0.142616728291,2014,9,19,20
0.0132666723992,2014,9,19,21
0.00193472305821,2014,9,19,22
0.127691721842,2014,9,19,23
3.19219170342,2014,9,20,8
8.46859606668,2014,9,20,9
12.2510072844,2014,9,20,10
14.0016844375,2014,9,20,11
15.4440772907,2014,9,20,12
15.7040549339,2014,9,20,13
14.0352795214,2014,9,20,14
13.7201883745,2014,9,20,15
13.4968798752,2014,9,20,16
13.3427377253,2014,9,20,17
13.0129350056,2014,9,20,18
6.10354607098,2014,9,20,19
0.113301067476,2014,9,20,20
0.0105396341838,2014,9,20,21
0.00153702998514,2014,9,20,22
0.101443979019,2014,9,20,23
4.53157283772,2014,9,22,8
12.0218531576,2014,9,22,9
17.3912900611,2014,9,22,10
19.8765170686,2014,9,22,11
21.9241097203,2014,9,22,12
22.2931688921,2014,9,22,13
19.9242079919,2014,9,22,14
19.4769107693,2014,9,22,15
19.1599063963,2014,9,22,16
18.9410892184,2014,9,22,17
18.4729077352,2014,9,22,18
8.66447449237,2014,9,22,19
0.160839976906,2014,9,22,20
0.0149618583169,2014,9,22,21
0.00218193767121,2014,9,22,22
0.1440078863,2014,9,22,23
5.17894038596,2014,9,23,8
13.7392607515,2014,9,23,9
19.8757600698,2014,9,23,10
22.7160195069,2014,9,23,11
25.0561253946,2014,9,23,12
25.4779073053,2014,9,23,13
22.7705234194,2014,9,23,14
22.2593265935,2014,9,23,15
21.8970358814,2014,9,23,16
21.6469591067,2014,9,23,17
21.1118945545,2014,9,23,18
9.9022565627,2014,9,23,19
0.183817116464,2014,9,23,20
0.0170992666478,2014,9,23,21
0.00249364305281,2014,9,23,22
0.164580441485,2014,9,23,23
5.29055548049,2014,9,24,8
14.0353655091,2014,9,24,9
20.3041169678,2014,9,24,10
23.2055888928,2014,9,24,11
25.5961280971,2014,9,24,12
26.0270001351,2014,9,24,13
23.2612674586,2014,9,24,14
22.7390534598,2014,9,24,15
22.3689547582,2014,9,24,16
22.1134883978,2014,9,24,17
21.566892282,2014,9,24,18
10.1156672645,2014,9,24,19
0.18777869225,2014,9,24,20
0.0174677853256,2014,9,24,21
0.00254738535998,2014,9,24,22
0.168127433759,2014,9,24,23
4.12975849743,2014,9,25,8
10.9558760303,2014,9,25,9
15.8492052281,2014,9,25,10
18.1140672792,2014,9,25,11
19.9800999914,2014,9,25,12
20.3164347046,2014,9,25,13
18.1575294508,2014,9,25,14
17.7498940509,2014,9,25,15
17.4609984399,2014,9,25,16
17.2615837704,2014,9,25,17
16.8349159163,2014,9,25,18
7.89619596595,2014,9,25,19
0.146578304077,2014,9,25,20
0.0136351910769,2014,9,25,21
0.00198846536539,2014,9,25,22
0.131238714115,2014,9,25,23
4.84409510239,2014,9,26,8
12.8509464788,2014,9,26,9
18.5906893756,2014,9,26,10
21.2473113491,2014,9,26,11
23.4361172872,2014,9,26,12
23.8306288157,2014,9,26,13
21.2982913017,2014,9,26,14
20.8201459948,2014,9,26,15
20.4812792512,2014,9,26,16
20.2473712334,2014,9,26,17
19.7469013721,2014,9,26,18
9.26202445736,2014,9,26,19
0.171932389107,2014,9,26,20
0.0159937106146,2014,9,26,21
0.00233241613129,2014,9,26,22
0.153939464665,2014,9,26,23
2.85734641984,2014,9,27,8
7.58028179395,2014,9,27,9
10.9659365902,2014,9,27,10
12.5329762797,2014,9,27,11
13.8240691832,2014,9,27,12
14.0567764443,2014,9,27,13
12.5630474038,2014,9,27,14
12.2810077757,2014,9,27,15
12.0811232449,2014,9,27,16
11.943149852,2014,9,27,17
11.6479418232,2014,9,27,18
5.46331396563,2014,9,27,19
0.101416340118,2014,9,27,20
0.00943407815053,2014,9,27,21
0.00137580306362,2014,9,27,22
0.0908030021988,2014,9,27,23
5.73701585859,2014,9,29,8
15.2197845394,2014,9,29,9
22.0175445601,2014,9,29,10
25.1638664365,2014,9,29,11
27.756138907,2014,9,29,12
28.2233714545,2014,9,29,13
25.2242436154,2014,9,29,14
24.6579609247,2014,9,29,15
24.2566302652,2014,9,29,16
23.9796055622,2014,9,29,17
23.3868831919,2014,9,29,18
10.9693100716,2014,9,29,19
0.203624995394,2014,9,29,20
0.0189418600366,2014,9,29,21
0.00276235458867,2014,9,29,22
0.182315402852,2014,9,29,23
6.02721510435,2014,9,30,8
15.9896569091,2014,9,30,9
23.131272495,2014,9,30,10
26.43674684,2014,9,30,11
29.1601459334,2014,9,30,12
29.6510128122,2014,9,30,13
26.5001781174,2014,9,30,14
25.905250777,2014,9,30,15
25.4836193448,2014,9,30,16
25.192581719,2014,9,30,17
24.5698772833,2014,9,30,18
11.5241778962,2014,9,30,19
0.213925092437,2014,9,30,20
0.0199000085988,2014,9,30,21
0.00290208458732,2014,9,30,22
0.191537582763,2014,9,30,23
0.066969056715,2015,10,1,8
0.177662854546,2015,10,1,9
32.257014138833,2015,10,1,10
16.293741631555,2015,10,1,11
21.324001621482,2015,10,1,12
29.329455697913,2015,10,1,13
20.294446423526,2015,10,1,14
27.287836119744,2015,10,1,15
15.283151326053,2015,10,1,16
24.279917574656,2015,10,1,17
12.272998636481,2015,10,1,18
5.128046421069,2015,10,1,19
0.00237694547152,2015,10,1,20
0.000221111206653,2015,10,1,21
3.22453843036e-05,2015,10,1,22
0.00212819536404,2015,10,1,23
0.156261132335,2015,10,2,8
0.414546660607,2015,10,2,9
23.599699657278,2015,10,2,10
21.685397140295,2015,10,2,11
30.756003783458,2015,10,2,12
17.768729961797,2015,10,2,13
7.687041654895,2015,10,2,14
13.671617612736,2015,10,2,15
3.660686427457,2015,10,2,16
16.65314100753,2015,10,2,17
16.636996818455,2015,10,2,18
3.298774982495,2015,10,2,19
0.00554620610021,2015,10,2,20
0.000515926148857,2015,10,2,21
7.52392300416e-05,2015,10,2,22
0.00496578918275,2015,10,2,23
11,2015,10,3,10
36,2015,10,3,11
20,2015,10,3,12
23,2015,10,3,13
13,2015,10,3,14
25,2015,10,3,15
20,2015,10,3,16
4,2015,10,3,17
0.066969056715,2015,10,5,8
0.177662854546,2015,10,5,9
25.257014138833,2015,10,5,10
23.293741631555,2015,10,5,11
18.324001621482,2015,10,5,12
13.329455697913,2015,10,5,13
13.294446423526,2015,10,5,14
31.287836119744,2015,10,5,15
9.283151326053,2015,10,5,16
21.279917574656,2015,10,5,17
16.272998636481,2015,10,5,18
9.128046421069,2015,10,5,19
0.00237694547152,2015,10,5,20
0.000221111206653,2015,10,5,21
3.22453843036e-05,2015,10,5,22
0.00212819536404,2015,10,5,23
21,2015,10,6,10
16,2015,10,6,11
30,2015,10,6,12
37,2015,10,6,13
27,2015,10,6,14
32,2015,10,6,15
24,2015,10,6,16
23,2015,10,6,17
14,2015,10,6,18
3,2015,10,6,19
15,2015,10,7,10
33,2015,10,7,11
46,2015,10,7,12
27,2015,10,7,13
27,2015,10,7,14
14,2015,10,7,15
29,2015,10,7,16
21,2015,10,7,17
17,2015,10,7,18
17,2015,10,8,10
26,2015,10,8,11
29,2015,10,8,12
28,2015,10,8,13
15,2015,10,8,14
26,2015,10,8,15
34,2015,10,8,16
11,2015,10,8,17
41,2015,10,8,18
10,2015,10,8,19
0.22323018905,2015,10,9,8
0.592209515152,2015,10,9,9
24.856713796111,2015,10,9,10
26.97913877185,2015,10,9,11
23.08000540494,2015,10,9,12
24.09818565971,2015,10,9,13
12.981488078421,2015,10,9,14
32.95945373248,2015,10,9,15
19.94383775351,2015,10,9,16
22.933058582186,2015,10,9,17
9.909995454936,2015,10,9,18
0.426821403565,2015,10,9,19
0.00792315157173,2015,10,9,20
0.00073703735551,2015,10,9,21
0.000107484614345,2015,10,9,22
0.00709398454678,2015,10,9,23
30,2015,10,10,10
